time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,-0.0290766657586,-0.0375255634163,80.6899717147,6.28021535648,0.00478129894496,0.0,-0.0408981769298,-0.0356224279192,28.1733930075,-0.00236358922291,0.00355491420919,0.0,900.000211339,900.00081161,899.999979959,899.999069816
3.4200000000000026,-0.0316161438501,-0.039715973875,82.3803960274,6.28007326107,0.00499410127077,0.0,-0.0437697303636,-0.0374036394481,28.1740671687,-0.00237759553113,0.00353028015018,0.0,900.001568767,900.000494242,899.99970636,899.99919182
3.4800000000000026,-0.0343316798473,-0.0420157697708,84.0708574022,6.2799308739,0.00520584962525,0.0,-0.0467666677357,-0.0392686631157,28.1746311563,-0.00236416734676,0.00352685695527,0.0,900.000405844,900.00019078,899.998243303,899.998840061
3.5400000000000027,-0.0372307837704,-0.0444299813678,85.7613499249,6.27978921927,0.00541729593525,0.0,-0.0498886430423,-0.041217431952,28.1751076052,-0.0023543966967,0.00351860012728,0.0,900.00056713,900.000156386,899.998431592,899.998879951
3.6000000000000028,-0.0403209527458,-0.0469636220436,87.4518688921,6.27964827421,0.00562769173748,0.0,-0.0531354372691,-0.0432495780567,28.1755143637,-0.00233845984257,0.00348257513578,0.0,900.001878501,900.000343396,899.999153397,899.999851261
3.660000000000003,-0.0436096525405,-0.0496216810171,89.1424102333,6.27950735774,0.00583788682142,0.0,-0.056506235252,-0.0453646678757,28.1758550329,-0.0023689149941,0.00354457861252,0.0,899.999640791,900.002076249,899.999635667,899.998454478
3.720000000000003,-0.0471043394652,-0.0524091442302,90.8329704559,6.27936434354,0.00605188189774,0.0,-0.0600020088493,-0.0475632270236,28.1761449932,-0.00241290118833,0.00361056743489,0.0,900.00043809,900.003033717,900.000028837,899.998300326
3.780000000000003,-0.0508125803208,-0.0553310592317,92.5235465751,6.27921885578,0.00627031679345,0.0,-0.0636250725075,-0.0498466207737,28.1763861234,-0.00244860012663,0.00370055212412,0.0,899.999101426,900.002667518,899.999791103,899.998399119
3.840000000000003,-0.0547420973936,-0.058392559374,94.2141360159,6.27907132852,0.00649398780598,0.0,-0.0673783534101,-0.0522162500345,28.1765899535,-0.00247917427769,0.00378239932024,0.0,899.998918244,900.002153032,900.000439723,899.999256024
3.900000000000003,-0.0589007953914,-0.0615988543925,95.9047367292,6.27892202786,0.00672146672553,0.0,-0.0712648218453,-0.0546732760151,28.1767626279,-0.00250669355273,0.00380914423104,0.0,900.000343155,900.001344868,900.000636911,899.999577563
